"Year,""Trade.Flow"",""Reporter"",""Commodity.Code"",""Trade.Value..US.."",""Group"""
"2012,""Exports"",""Denmark"",202,1485134,""Other countries"""
"2012,""Exports"",""Denmark"",202,503030,""Other countries"""
"2012,""Exports"",""Denmark"",202,671218,""Other countries"""
"2012,""Exports"",""Denmark"",202,273688,""Other countries"""
"2012,""Exports"",""Denmark"",202,711772,""Other countries"""
"2012,""Exports"",""Denmark"",202,1308051,""Other countries"""
"2012,""Exports"",""Denmark"",202,259130,""Other countries"""
"2012,""Exports"",""Denmark"",202,167174,""Other countries"""
"2012,""Exports"",""Denmark"",202,209917,""Other countries"""
"2012,""Exports"",""Estonia"",202,131094,""Other countries"""
"2012,""Exports"",""Estonia"",202,174807,""Other countries"""
"2012,""Exports"",""France"",202,36276,""Other countries"""
"2012,""Exports"",""France"",202,25784,""Other countries"""
"2012,""Exports"",""France"",202,43854,""Other countries"""
"2012,""Exports"",""France"",202,167468,""Other countries"""
"2012,""Exports"",""France"",202,105226,""Other countries"""
"2012,""Exports"",""France"",202,161559,""Other countries"""
"2012,""Exports"",""France"",202,247683,""Other countries"""
"2012,""Exports"",""France"",202,122876,""Other countries"""
"2012,""Exports"",""Germany"",202,156357,""Other countries"""
"2012,""Exports"",""Germany"",202,1362573,""Other countries"""
"2012,""Exports"",""Germany"",202,684418,""Other countries"""
"2012,""Exports"",""Germany"",202,518171,""Other countries"""
"2012,""Exports"",""Germany"",202,400007,""Other countries"""
"2012,""Exports"",""Germany"",202,371760,""Other countries"""
"2012,""Exports"",""Germany"",202,909640,""Other countries"""
"2012,""Exports"",""Germany"",202,776938,""Other countries"""
"2012,""Exports"",""Germany"",202,1103043,""Other countries"""
"2012,""Exports"",""Germany"",202,4518751,""Other countries"""
"2012,""Exports"",""Germany"",202,2172929,""Other countries"""
"2012,""Exports"",""Germany"",202,4489281,""Other countries"""
"2012,""Imports"",""China, Hong Kong SAR"",202,74323,""Other countries"""
"2012,""Exports"",""Hungary"",202,107512,""Other countries"""
"2012,""Exports"",""Hungary"",202,75615,""Other countries"""
"2012,""Exports"",""Hungary"",202,33366,""Other countries"""
"2012,""Exports"",""Hungary"",202,68319,""Other countries"""
"2012,""Exports"",""Hungary"",202,84686,""Other countries"""
"2012,""Exports"",""Hungary"",202,75962,""Other countries"""
"2012,""Exports"",""Hungary"",202,50039,""Other countries"""
"2012,""Exports"",""Hungary"",202,148721,""Other countries"""
"2012,""Exports"",""Hungary"",202,83279,""Other countries"""
"2012,""Exports"",""Ireland"",202,648010,""Other countries"""
"2012,""Exports"",""Ireland"",202,192178,""Other countries"""
"2012,""Exports"",""Ireland"",202,793135,""Other countries"""
"2012,""Exports"",""Ireland"",202,488034,""Other countries"""
"2012,""Exports"",""Ireland"",202,276340,""Other countries"""
"2012,""Exports"",""Ireland"",202,169114,""Other countries"""
"2012,""Exports"",""Ireland"",202,80750,""Other countries"""
"2012,""Exports"",""Ireland"",202,450196,""Other countries"""
"2012,""Exports"",""Ireland"",202,395838,""Other countries"""
"2012,""Exports"",""Ireland"",202,443253,""Other countries"""
"2012,""Exports"",""Ireland"",202,1421512,""Other countries"""
"2012,""Exports"",""Ireland"",202,123245,""Other countries"""
"2012,""Exports"",""Italy"",202,1678218,""Other countries"""
"2012,""Exports"",""Italy"",202,3360866,""Other countries"""
"2012,""Exports"",""Italy"",202,2411730,""Other countries"""
"2012,""Exports"",""Italy"",202,1588364,""Other countries"""
"2012,""Exports"",""Italy"",202,1484125,""Other countries"""
"2012,""Exports"",""Italy"",202,1207344,""Other countries"""
"2012,""Exports"",""Italy"",202,1367602,""Other countries"""
"2012,""Exports"",""Italy"",202,1128450,""Other countries"""
"2012,""Exports"",""Italy"",202,1022218,""Other countries"""
"2012,""Exports"",""Italy"",202,4855377,""Other countries"""
"2012,""Exports"",""Italy"",202,2206262,""Other countries"""
"2012,""Exports"",""Italy"",202,118073,""Other countries"""
"2012,""Exports"",""Lithuania"",202,83746,""Other countries"""
"2012,""Exports"",""Lithuania"",202,232082,""Other countries"""
"2012,""Exports"",""Lithuania"",202,139158,""Other countries"""
"2012,""Exports"",""Lithuania"",202,59542,""Other countries"""
"2012,""Exports"",""Lithuania"",202,34522,""Other countries"""
"2012,""Exports"",""Lithuania"",202,228207,""Other countries"""
"2012,""Exports"",""Lithuania"",202,523822,""Other countries"""
"2012,""Exports"",""Mexico"",202,14129946,""Other countries"""
"2012,""Exports"",""Mexico"",202,10950299,""Other countries"""
"2012,""Exports"",""Mexico"",202,12026321,""Other countries"""
"2012,""Exports"",""Mexico"",202,17407058,""Other countries"""
"2012,""Exports"",""Mexico"",202,19830154,""Other countries"""
"2012,""Exports"",""Mexico"",202,10576617,""Other countries"""
"2012,""Exports"",""Mexico"",202,10072106,""Other countries"""
"2012,""Exports"",""Mexico"",202,5807468,""Other countries"""
"2012,""Exports"",""Mexico"",202,3519496,""Other countries"""
"2012,""Exports"",""Mexico"",202,7064056,""Other countries"""
"2012,""Exports"",""Mexico"",202,670873,""Other countries"""
"2012,""Exports"",""Mexico"",202,96076,""Other countries"""
"2012,""Exports"",""Netherlands"",202,172738,""Other countries"""
"2012,""Exports"",""Netherlands"",202,119958,""Other countries"""
"2012,""Exports"",""Netherlands"",202,162532,""Other countries"""
"2012,""Exports"",""Netherlands"",202,124000,""Other countries"""
"2012,""Exports"",""Netherlands"",202,148848,""Other countries"""
"2012,""Exports"",""Netherlands"",202,84432,""Other countries"""
"2012,""Exports"",""New Zealand"",202,1116925,""Other countries"""
"2012,""Exports"",""New Zealand"",202,1886902,""Other countries"""
"2012,""Exports"",""New Zealand"",202,2126850,""Other countries"""
"2012,""Exports"",""New Zealand"",202,3127884,""Other countries"""
"2012,""Exports"",""New Zealand"",202,1663790,""Other countries"""
"2012,""Exports"",""New Zealand"",202,1023345,""Other countries"""
"2012,""Exports"",""New Zealand"",202,182373,""Other countries"""
"2012,""Exports"",""New Zealand"",202,501871,""Other countries"""
"2012,""Exports"",""New Zealand"",202,1056592,""Other countries"""
"2012,""Exports"",""New Zealand"",202,856026,""Other countries"""
"2012,""Exports"",""New Zealand"",202,294239,""Other countries"""
"2012,""Exports"",""New Zealand"",202,1088526,""Other countries"""
"2012,""Exports"",""Norway"",202,1620,""Other countries"""
"2012,""Exports"",""Norway"",202,266,""Other countries"""
"2012,""Exports"",""Norway"",202,240,""Other countries"""
"2012,""Exports"",""Norway"",202,282,""Other countries"""
"2012,""Exports"",""Norway"",202,372,""Other countries"""
"2012,""Exports"",""Paraguay"",202,35535420,""Other countries"""
"2012,""Exports"",""Paraguay"",202,22175263,""Other countries"""
"2012,""Exports"",""Paraguay"",202,52454877,""Other countries"""
"2012,""Exports"",""Paraguay"",202,51369272,""Other countries"""
"2012,""Exports"",""Paraguay"",202,61074945,""Other countries"""
"2012,""Imports"",""Paraguay"",202,146148,""Other countries"""
"2012,""Exports"",""Paraguay"",202,50331216,""Other countries"""
"2012,""Imports"",""Paraguay"",202,131298,""Other countries"""
"2012,""Exports"",""Paraguay"",202,60119337,""Other countries"""
"2012,""Exports"",""Paraguay"",202,50210941,""Other countries"""
"2012,""Exports"",""Paraguay"",202,40288345,""Other countries"""
"2012,""Exports"",""Paraguay"",202,37039494,""Other countries"""
"2012,""Exports"",""Paraguay"",202,16840069,""Other countries"""
"2012,""Exports"",""Paraguay"",202,31928377,""Other countries"""
"2012,""Exports"",""Poland"",202,82937,""Other countries"""
"2012,""Exports"",""Poland"",202,453264,""Other countries"""
"2012,""Exports"",""Poland"",202,1469478,""Other countries"""
"2012,""Exports"",""Poland"",202,1907755,""Other countries"""
"2012,""Exports"",""Poland"",202,1807736,""Other countries"""
"2012,""Exports"",""Poland"",202,2416515,""Other countries"""
"2012,""Exports"",""Poland"",202,1442496,""Other countries"""
"2012,""Exports"",""Poland"",202,1386748,""Other countries"""
"2012,""Exports"",""Poland"",202,3447693,""Other countries"""
"2012,""Exports"",""Poland"",202,2892873,""Other countries"""
"2012,""Exports"",""Poland"",202,2277716,""Other countries"""
"2012,""Exports"",""Spain"",202,1047702,""Other countries"""
"2012,""Exports"",""Spain"",202,1617202,""Other countries"""
"2012,""Exports"",""Spain"",202,1875473,""Other countries"""
"2012,""Exports"",""Spain"",202,1791358,""Other countries"""
"2012,""Exports"",""Spain"",202,2874530,""Other countries"""
"2012,""Exports"",""Spain"",202,2765976,""Other countries"""
"2012,""Exports"",""Spain"",202,3025030,""Other countries"""
"2012,""Exports"",""Spain"",202,3495573,""Other countries"""
"2012,""Exports"",""Spain"",202,5721611,""Other countries"""
"2012,""Exports"",""Spain"",202,3936936,""Other countries"""
"2012,""Exports"",""Spain"",202,4269225,""Other countries"""
"2012,""Exports"",""Spain"",202,513761,""Other countries"""
"2012,""Exports"",""United States of America"",202,8802736,""Other countries"""
"2012,""Exports"",""United States of America"",202,16784525,""Other countries"""
"2012,""Exports"",""United States of America"",202,15479445,""Other countries"""
"2012,""Exports"",""United States of America"",202,25944757,""Other countries"""
"2012,""Exports"",""United States of America"",202,30575497,""Other countries"""
"2012,""Exports"",""United States of America"",202,18381314,""Other countries"""
"2012,""Exports"",""United States of America"",202,15231694,""Other countries"""
"2012,""Exports"",""United States of America"",202,21154992,""Other countries"""
"2012,""Exports"",""United States of America"",202,18314613,""Other countries"""
"2012,""Exports"",""United States of America"",202,30411615,""Other countries"""
"2012,""Exports"",""United States of America"",202,15812249,""Other countries"""
"2012,""Exports"",""United States of America"",202,184635,""Other countries"""
"2012,""Exports"",""Uruguay"",202,23046177,""Other countries"""
"2012,""Exports"",""Uruguay"",202,14558829,""Other countries"""
"2012,""Exports"",""Uruguay"",202,32171433,""Other countries"""
"2012,""Exports"",""Uruguay"",202,30116523,""Other countries"""
"2012,""Exports"",""Uruguay"",202,23664746,""Other countries"""
"2012,""Exports"",""Uruguay"",202,25581705,""Other countries"""
"2012,""Exports"",""Uruguay"",202,28015432,""Other countries"""
"2012,""Exports"",""Uruguay"",202,15438903,""Other countries"""
"2012,""Exports"",""Uruguay"",202,23805342,""Other countries"""
"2012,""Exports"",""Uruguay"",202,14351088,""Other countries"""
"2012,""Exports"",""Uruguay"",202,6395514,""Other countries"""
"2012,""Exports"",""Uruguay"",202,20337012,""Other countries"""
"2013,""Exports"",""Argentina"",202,2513422,""Other countries"""
"2013,""Exports"",""Argentina"",202,2738807,""Other countries"""
"2013,""Exports"",""Argentina"",202,3278111,""Other countries"""
"2013,""Exports"",""Argentina"",202,3277545,""Other countries"""
"2013,""Exports"",""Argentina"",202,4381440,""Other countries"""
"2013,""Exports"",""Argentina"",202,4727222,""Other countries"""
"2013,""Exports"",""Argentina"",202,3229139,""Other countries"""
"2013,""Exports"",""Argentina"",202,3179400,""Other countries"""
"2013,""Exports"",""Argentina"",202,4960387,""Other countries"""
"2013,""Exports"",""Argentina"",202,7108205,""Other countries"""
"2013,""Exports"",""Argentina"",202,8177634,""Other countries"""
"2013,""Exports"",""Argentina"",202,926066,""Other countries"""
"2013,""Exports"",""Australia"",202,2523147,""Other countries"""
"2013,""Exports"",""Australia"",202,4752459,""Other countries"""
"2013,""Exports"",""Australia"",202,4266398,""Other countries"""
"2013,""Exports"",""Australia"",202,8714524,""Other countries"""
"2013,""Exports"",""Australia"",202,8781188,""Other countries"""
"2013,""Exports"",""Australia"",202,8138377,""Other countries"""
"2013,""Exports"",""Australia"",202,7561418,""Other countries"""
"2013,""Exports"",""Australia"",202,10454863,""Other countries"""
"2013,""Exports"",""Australia"",202,14738751,""Other countries"""
"2013,""Exports"",""Australia"",202,16618550,""Other countries"""
"2013,""Exports"",""Australia"",202,12989442,""Other countries"""
"2013,""Exports"",""Australia"",202,4729045,""Other countries"""
"2013,""Exports"",""Austria"",202,84166,""Other countries"""
"2013,""Exports"",""Austria"",202,79753,""Other countries"""
"2013,""Exports"",""Austria"",202,177699,""Other countries"""
"2013,""Exports"",""Austria"",202,87122,""Other countries"""
"2013,""Exports"",""Austria"",202,53227,""Other countries"""
"2013,""Exports"",""Austria"",202,42023,""Other countries"""
"2013,""Exports"",""Belgium"",202,169075,""Other countries"""
"2013,""Exports"",""Belgium"",202,86790,""Other countries"""
"2013,""Exports"",""Brazil"",202,106356552,""Other countries"""
"2013,""Exports"",""Brazil"",202,85493472,""Other countries"""
"2013,""Exports"",""Brazil"",202,83989896,""Other countries"""
"2013,""Exports"",""Brazil"",202,104360048,""Other countries"""
"2013,""Exports"",""Brazil"",202,113448544,""Other countries"""
"2013,""Exports"",""Brazil"",202,83898520,""Other countries"""
"2013,""Exports"",""Brazil"",202,83544448,""Other countries"""
"2013,""Exports"",""Brazil"",202,118653096,""Other countries"""
"2013,""Exports"",""Brazil"",202,118136432,""Other countries"""
"2013,""Exports"",""Brazil"",202,97652824,""Other countries"""
"2013,""Exports"",""Brazil"",202,74786552,""Other countries"""
"2013,""Exports"",""Brazil"",202,87966832,""Other countries"""
"2013,""Imports"",""EU-28"",202,122800,""Other countries"""
"2013,""Exports"",""EU-28"",202,3884590,""Other countries"""
"2013,""Exports"",""EU-28"",202,5913678,""Other countries"""
"2013,""Exports"",""EU-28"",202,3193789,""Other countries"""
"2013,""Imports"",""EU-28"",202,91822,""Other countries"""
"2013,""Exports"",""EU-28"",202,5510551,""Other countries"""
"2013,""Exports"",""EU-28"",202,6394387,""Other countries"""
"2013,""Exports"",""EU-28"",202,3227886,""Other countries"""
"2013,""Exports"",""EU-28"",202,5316018,""Other countries"""
"2013,""Exports"",""EU-28"",202,7121547,""Other countries"""
"2013,""Exports"",""EU-28"",202,7623086,""Other countries"""
"2013,""Exports"",""EU-28"",202,10034712,""Other countries"""
"2013,""Exports"",""EU-28"",202,10878427,""Other countries"""
"2013,""Exports"",""EU-28"",202,6992492,""Other countries"""
"2013,""Exports"",""Canada"",202,13139,""Other countries"""
"2013,""Exports"",""Canada"",202,25001,""Other countries"""
"2013,""Exports"",""Canada"",202,178491,""Other countries"""
"2013,""Exports"",""Canada"",202,100541,""Other countries"""
"2013,""Exports"",""Canada"",202,62140,""Other countries"""
"2013,""Exports"",""Canada"",202,90235,""Other countries"""
"2013,""Exports"",""Croatia"",202,87170,""Other countries"""
"2013,""Exports"",""Croatia"",202,81429,""Other countries"""
"2013,""Exports"",""Croatia"",202,83863,""Other countries"""
"2013,""Exports"",""Denmark"",202,186843,""Other countries"""
"2013,""Exports"",""Denmark"",202,667669,""Other countries"""
"2013,""Exports"",""Denmark"",202,476855,""Other countries"""
"2013,""Exports"",""Denmark"",202,282501,""Other countries"""
